"student_user_No","성별","지역","학교넘버","학교","학년","등급","수학점수"
73117,"M","경상남도",2921,"계룡중학교",477,472,86
7313,"M","전라남도",8369,"여수웅천중학교",478,473,1
7318,"M","전라북도",9944,"배영고등학교",481,464,74
72845,"F","경기도",7494,"구미초등학교",699,473,6
43875,"F","대구광역시",319,"대원고등학교",48,466,5
731,"F","전라남도",2476,"안산중학교",478,472,1
4971,"M","경기도",1444,"용신중학교",478,472,96
7393,"M","전라남도",8369,"여수웅천중학교",478,472,1
739,"F","강원도",76,"속초여자고등학교",48,467,43
7391,"F","전라남도",2334,"고흥여자중학교",479,472,79
7339,"F","서울특별시",223,"신목중학교",478,472,79
7386,"F","인천광역시",625,"선학중학교",478,472,1
7388,"M","인천광역시",8452,"인천상정고등학교",48,463,84
7373,"F","서울특별시",1278,"청원여자고등학교",48,466,NA
7163,"F","강원도",9654,"우석중학교",478,472,68
68969,"F","인천광역시",8565,"인천만수북초등학교",699,472,85
7379,"F","강원도",173,"원주여자중학교",479,471,9
7294,"M","경기도",719,"성안고등학교",48,463,1
736,"F","경기도",2587,"비전고등학교",48,467,22
7345,"F","전라남도",8369,"여수웅천중학교",477,472,1
118,"M","경기도",41,"동원고등학교",48,464,NA
72931,"M","경상남도",36,"범어중학교",479,471,99
72673,"F","경기도",147,"광명경영회계고등학교",48,462,98
7352,"F","경기도",1915,"늘푸른초등학교",7,473,9
7358,"F","전라남도",11859,"광양덕례초등학교",698,472,8
72788,"M","경기도",577,"부용고등학교",48,463,NA
72796,"M","경상북도",8674,"김천중앙고등학교",481,466,NA
6985,"F","강원도",156,"도계여자중학교",478,472,6
55243,"F","경기도",515,"백석고등학교",48,467,15
72598,"F","부산광역시",986,"부산진여자중학교",478,472,83
735,"M","경기도",918,"광주광명초등학교",699,471,95
7348,"F","경상북도",275,"감포고등학교",481,466,92
71175,"F","경기도",939,"봉일천중학교",479,472,86
7341,"F","경기도",6878,"오산초등학교",7,472,1
731,"F","광주광역시",82,"만호초등학교",699,473,55
735,"M","대구광역시",11857,"대구율금초등학교",699,473,45
72624,"F","대구광역시",7872,"효성여자고등학교",48,466,47
72891,"F","",21,"기타",478,473,58
7417,"F","충청북도",8891,"원평중학교",479,472,NA
72876,"F","서울특별시",34,"서울신구초등학교",698,472,7
7331,"F","인천광역시",8271,"인천서면초등학교",699,472,6
7329,"F","",21,"기타",477,473,7
7138,"F","부산광역시",518,"유락여자중학교",477,471,1
7321,"F","경기도",1522,"지도중학교",479,472,9
72812,"F","경기도",3237,"문시중학교",478,472,91
722,"M","경기도",119,"중흥고등학교",481,465,74
7614,"F","경기도",9685,"과천중앙고등학교",48,465,8
7284,"F","경상북도",1183,"진보초등학교",699,472,85
7314,"F","경기도",9112,"원천중학교",477,473,NA
737,"F","부산광역시",524,"장안중학교",477,473,NA
72997,"F","서울특별시",4,"서울오류남초등학교",7,472,9
757,"M","대전광역시",342,"대전제일고등학교",48,465,76
7332,"F","인천광역시",8391,"인천여자중학교",478,472,86
55471,"F","대구광역시",3325,"율원중학교",477,473,NA
72985,"F","서울특별시",81,"진선여자고등학교",481,466,75
7638,"F","인천광역시",552,"부광여자고등학교",48,464,7
72988,"F","경기도",11851,"동신초등학교",699,471,85
72797,"F","인천광역시",6466,"인천운남초등학교",699,471,1
72967,"F","경기도",11782,"하중초등학교",7,471,1
72863,"F","인천광역시",586,"마전중학교",478,473,62
72986,"F","서울특별시",277,"오남중학교",477,473,76
72976,"F","충청남도",7642,"천안여자고등학교",48,468,61
72656,"F","서울특별시",1278,"청원여자고등학교",48,466,NA
72966,"F","부산광역시",798,"주례여자고등학교",481,464,85
72974,"M","서울특별시",1343,"하나고등학교",482,465,65
597,"F","경상남도",184,"창덕중학교",478,472,7
72964,"F","울산광역시",11847,"남목초등학교",7,472,58
5782,"F","경기도",1797,"한국도예고등학교",477,472,85
72963,"F","전라북도",11846,"전주덕일초등학교",7,472,9
68193,"F","충청북도",11414,"충주교현초등학교",7,472,96
58349,"F","경기도",9219,"안산성호중학교",478,472,NA
7297,"F","경상북도",11539,"인의초등학교",699,473,7
7262,"F","충청북도",8891,"원평중학교",477,472,69
72821,"M","부산광역시",542,"한바다중학교",477,472,NA
72965,"F","서울특별시",573,"중앙대학교사범대학부속초등학교",699,473,68
463,"F","충청남도",1975,"천안여자상업고등학교",481,466,55
72943,"F","경기도",1544,"청평중학교",477,473,5
72117,"F","경기도",1177,"당동초등학교",7,472,8
7856,"F","인천광역시",3288,"인천초은중학교",478,472,29
7122,"F","제주특별자치도",3214,"제주여자중학교",479,471,83
65198,"M","충청북도",9412,"충주미덕중학교",477,471,NA
71844,"F","전라북도",2286,"전주효문여자중학교",478,471,NA
7289,"F","경기도",919,"도장중학교",478,473,55
72428,"F","제주특별자치도",7353,"제주중앙여자고등학교",48,463,2
72941,"F","서울특별시",1415,"혜화여자고등학교",481,466,5
72929,"F","경기도",1544,"청평중학교",477,472,55
55732,"F","서울특별시",69,"대방중학교",478,471,1
72939,"F","전라북도",1124,"전주근영중학교",478,473,48
7156,"F","경상남도",6496,"가고파초등학교",698,473,6
72549,"F","경상북도",11799,"구미봉곡초등학교",699,471,63
72938,"F","부산광역시",1542,"부산마케팅고등학교",481,463,72
52561,"F","경기도",9232,"석천중학교",477,473,68
7293,"F","경상북도",213,"금오여자고등학교",481,467,48
72928,"F","서울특별시",158,"정화여자상업고등학교",484,466,NA
72926,"F","경상북도",213,"금오여자고등학교",481,467,45
69231,"F","인천광역시",6466,"인천운남초등학교",699,471,95
72922,"F","광주광역시",1184,"삼정초등학교",7,473,7
72915,"M","전라북도",851,"장수중학교",478,472,7
7292,"F","경기도",886,"곡선초등학교",7,471,89
72916,"F","경상남도",11837,"중부초등학교",7,473,76
72919,"F","대전광역시",11838,"대전샘머리초등학교",699,472,85
72917,"F","광주광역시",934,"계수초등학교",7,472,85
55676,"F","경기도",1332,"송우중학교",479,472,87
72912,"M","강원도",716,"북평고등학교",48,465,84
6892,"M","",21,"기타",484,465,7
6819,"M","",21,"기타",484,466,5
7299,"F","전라남도",4674,"목포석현초등학교",699,473,6
72892,"M","서울특별시",59,"배재고등학교",48,467,57
4517,"F","경기도",1389,"안양여자중학교",479,473,28
7295,"M","경기도",787,"수원고등학교",48,466,5
727,"M","서울특별시",766,"경기고등학교",481,464,75
72897,"F","경기도",753,"광명광성초등학교",7,472,1
72893,"F","부산광역시",569,"부산중앙여자고등학교",48,463,94
72879,"F","인천광역시",6,"가정고등학교",481,465,65
72888,"F","전라남도",1396,"여수정보과학고등학교",48,465,7
71311,"F","전라남도",925,"여도중학교",478,472,85
7258,"F","강원도",1698,"설악여자중학교",478,473,22
72867,"M","경기도",7775,"백마중학교",478,472,87
72826,"F","경기도",11832,"청북중학교",478,472,75
72862,"F","부산광역시",27,"다대고등학교",48,465,56
72865,"F","경기도",964,"덕현고등학교",48,467,4
68189,"F","경기도",788,"수원여자고등학교",48,466,NA
72852,"F","서울특별시",69,"대방중학교",478,471,98
72838,"F","",21,"기타",699,473,64
28763,"F","서울특별시",1462,"휘경여자고등학교",48,465,NA
72842,"F","서울특별시",158,"정화여자상업고등학교",481,466,4
72837,"M","",21,"기타",484,47,NA
72835,"M","서울특별시",995,"우신고등학교",481,466,7
71987,"F","서울특별시",963,"오산고등학교",48,464,84
72828,"M","경상북도",7215,"초전중학교",478,472,92
72823,"F","경상북도",911,"형곡고등학교",48,467,53
72824,"F","경기도",2129,"문산제일고등학교",481,466,43
72813,"M","대구광역시",1297,"영진고등학교",481,466,61
7712,"F","경기도",1389,"안양여자중학교",478,472,63
72816,"F","강원도",8518,"춘천여자중학교",478,471,1
578,"F","부산광역시",8281,"명호중학교",478,473,5
72591,"F","경상남도",1185,"가야초등학교(함안군)",7,472,93
7281,"F","대구광역시",7141,"대구화남초등학교",699,472,78
72814,"M","전라남도",469,"목포홍일고등학교",482,466,86
72387,"M","대전광역시",995,"충남기계공업고등학교",481,464,92
72377,"M","충청북도",184,"덕산중학교",478,472,85
429,"M","서울특별시",8531,"경희고등학교",48,465,NA
72667,"F","경상북도",266,"경산여자중학교",478,471,NA
4775,"M","서울특별시",7712,"신반포중학교",478,472,92
72789,"F","광주광역시",1152,"동명고등학교",481,467,5
7287,"F","경상남도",1125,"경남산업고등학교",48,465,4
7288,"F","서울특별시",1414,"혜원여자고등학교",481,465,7
7286,"F","충청남도",287,"천안월봉중학교",477,472,98
7285,"M","울산광역시",11831,"이화초등학교",7,473,72
7282,"M","경기도",1513,"조원중학교",478,472,95
728,"F","경기도",1467,"은행중학교",478,473,62
69139,"M","경기도",8787,"성남서중학교",479,472,7
72211,"F","충청북도",1895,"충주북여자중학교",477,471,1
72799,"M","경상북도",11829,"항구초등학교",699,471,98
72593,"F","경기도",1728,"가람초등학교",7,472,95
6957,"F","인천광역시",1152,"인천안남초등학교",7,471,1
71776,"F","경기도",8166,"한빛중학교",477,472,85
72616,"F","전라남도",11749,"신기초등학교",7,472,88
72779,"F","경기도",164,"계남중학교",479,472,1
72781,"F","충청북도",3243,"오송중학교",477,472,45
72744,"F","부산광역시",66,"덕양초등학교",699,472,9
72775,"F","",21,"기타",48,464,1
72568,"F","대구광역시",894,"효성중학교",478,471,95
7277,"F","경기도",2388,"안산호원초등학교",698,472,92
72771,"M","서울특별시",991,"용화여자고등학교",48,466,NA
37869,"F","인천광역시",8667,"가좌고등학교",48,464,NA
72766,"F","충청남도",11827,"대술중학교",479,472,NA
72767,"M","경기도",1152,"대안중학교",479,471,1
72764,"F","서울특별시",141,"현대고등학교",48,464,NA
6866,"F","전라북도",1711,"전북외국어고등학교",48,467,49
72164,"F","경상남도",6496,"가고파초등학교",698,472,1
72763,"F","강원도",1749,"철원여자중학교",477,472,93
72762,"F","경기도",7248,"오동초등학교",699,472,6
7276,"F","충청북도",1282,"청주여자고등학교",484,465,2
72759,"M","전라남도",4577,"나주초등학교",698,472,1
72133,"F","경기도",8366,"성복중학교",478,472,NA
49441,"F","서울특별시",1154,"정의여자고등학교",481,462,84
7265,"F","경기도",1518,"안산중앙중학교",478,472,91
69542,"F","경기도",75,"성남여자고등학교",481,464,NA
72752,"F","경기도",113,"구운중학교",478,472,68
72751,"F","",21,"기타",484,462,NA
7275,"F","",21,"기타",484,462,NA
72749,"F","",21,"기타",484,462,NA
72748,"M","대전광역시",1888,"동아마이스터고등학교",48,464,62
72746,"F","",21,"기타",484,462,NA
72745,"M","인천광역시",9573,"인천부원초등학교",698,472,85
44467,"F","",21,"기타",478,473,63
72715,"F","",21,"기타",484,462,NA
72739,"F","경기도",1157,"대호중학교",478,472,69
72742,"M","전라남도",11824,"여천초등학교",7,472,98
72737,"F","경기도",11822,"영통초등학교",699,472,6
6789,"F","대구광역시",823,"동변중학교",478,473,65
72731,"F","서울특별시",1154,"정의여자고등학교",48,467,56
7198,"M","인천광역시",192,"인하대학교사범대학부속고등학교",484,463,88
72674,"F","충청남도",3915,"원당초등학교",699,472,1
51877,"F","",21,"기타",477,472,8
72723,"F","대구광역시",11821,"대구들안길초등학교",698,472,1
72623,"F","서울특별시",1373,"한영고등학교",481,464,NA
55522,"F","대구광역시",55,"경명여자고등학교",48,466,NA
13629,"M","부산광역시",729,"성지고등학교",48,464,NA
7278,"F","경기도",11818,"관인고등학교",481,466,65
69168,"F","경기도",8797,"현화중학교",479,472,1
6874,"M","경기도",357,"대평고등학교",48,465,4
44417,"F","경기도",865,"안양고등학교",48,464,9
56414,"F","경상남도",1233,"창원대산고등학교",48,464,6
7142,"M","인천광역시",993,"인천외국어고등학교",48,464,64
7269,"F","서울특별시",9774,"한양대학교사범대학부속고등학교",481,464,85
72661,"F","경상남도",2956,"내동중학교",479,473,4
72687,"M","서울특별시",951,"영훈고등학교",481,463,87
65885,"F","",21,"기타",479,473,58
72689,"F","경기도",58,"부천여자고등학교",48,465,77
7652,"F","경기도",187,"진위중학교",477,473,6
783,"F","전라남도",892,"장흥여자중학교",479,473,38
7193,"F","경기도",2215,"장호원고등학교",481,465,NA
72666,"M","경기도",9434,"호원중학교",479,471,NA
72496,"M","경기도",1477,"이목중학교",479,472,97
72613,"F","대구광역시",1366,"대구성산초등학교",7,472,95
72638,"F","부산광역시",1189,"을숙도초등학교",698,472,92
15634,"F","충청남도",43,"탑동초등학교",699,472,NA
27521,"F","인천광역시",188,"인천원당고등학교",48,466,NA
72652,"M","경상남도",1413,"마산용마고등학교",481,469,NA
72639,"F","경기도",1179,"성남송현초등학교",699,472,5
71985,"F","서울특별시",1278,"청원여자고등학교",48,466,NA
72647,"M","경기도",1181,"임진초등학교",699,472,9
72644,"F","경기도",7548,"양일중학교",478,473,5
72522,"F","경상남도",2956,"내동중학교",479,473,4
72418,"M","경상남도",1413,"마산용마고등학교",481,463,NA
723,"M","경기도",78,"수리고등학교",481,464,9
7245,"F","인천광역시",2833,"박문여자고등학교",48,465,6
72634,"F","경상북도",5172,"구미왕산초등학교",699,472,92
72633,"F","경기도",853,"안서중학교",478,471,96
72625,"F","경상남도",3118,"진주동중학교",479,473,53
7239,"M","경기도",9231,"월곶중학교",478,471,96
72614,"F","전라북도",216,"김제여자고등학교",48,465,65
7261,"F","",21,"기타",484,462,NA
72523,"F","경기도",11788,"원일초등학교(안산)",699,473,1
72378,"F","서울특별시",7461,"진명여자고등학교",48,464,69
72577,"F","경기도",1284,"청학고등학교",481,464,78
7257,"F","전라남도",17,"구례고등학교",48,466,65
72582,"F","",21,"기타",484,462,NA
72587,"F","충청남도",284,"천안여자중학교",478,473,61
